都道府県,年度,サービス種別,資料上の事業所名,資料上の法人名,資料上の市区町村,事業所番号,法人番号,定員,対象者延人数,工賃支払総額,平均工賃月額,突合できたか,突合方法,突合先の事業所名,突合先の市区町村,出典,内部ID
大阪府,2024年度,就労継続支援Ｂ型,ちのくらぶ,医療法人清心会,八尾市,,6122005001880,20,229,51250,4167,突合済み,corp_no+name,ちのくらぶ,八尾市,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,9285c4bf3c153525
大阪府,2024年度,就労継続支援Ｂ型,青い鳥,小さき花,貝塚市,,1120105008999,20,1888,309200,4156,突合済み,corp_no+name,青い鳥,貝塚市,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,f833d6031e3f5883
大阪府,2024年度,就労継続支援Ｂ型,あゆみ,しゅらの郷福祉会,藤井寺市,,3120105005540,16,3444,648150,4123,突合済み,corp_no+name,あゆみ,藤井寺市,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,70a7c5df635e1304
大阪府,2024年度,就労継続支援Ｂ型,就労継続支援事業B型バムスぴあ,特定非営利活動法人バムスぴあ,豊中市,,7120905004234,20,2118,420000,4070,未突合,unmatched,,,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,
大阪府,2024年度,就労継続支援Ｂ型,ルージュ作業所,社会福祉法人榴樹福祉会,門真市,,2120005014155,10,720,140982,4051,突合済み,corp_no+name,ルージュ作業所,門真市,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,dad930d1a08ea480
大阪府,2024年度,就労継続支援Ｂ型,ONEGAME豊中,シエン株式会社,豊中市,,6120901048211,20,227,46692,4025,突合済み,corp_no+name,ＯＮＥＧＡＭＥ豊中,豊中市,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,1272f6c06fa0040a
大阪府,2024年度,就労継続支援Ｂ型,グロウアップ,一般社団法人シグナル,堺市,,4120105008600,14,4387,789950,3990,突合済み,corp_no+name,グロウアップ,堺市中区,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,e62cdf0ae48e6f22
大阪府,2024年度,就労継続支援Ｂ型,くろすびぃ,株式会社CROSIA,泉佐野市,,5120101058160,30,6230,1037550,3912,突合済み,corp_no+name,くろすびぃ,泉佐野市,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,da066b115f28f499
大阪府,2024年度,就労継続支援Ｂ型,未来の里,一般社団法人 ネクストステージ,大阪市,,2120005019344,10,2923,516000,3839,突合済み,corp_no+name,未来の里,大阪市東淀川区,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,4b4aa9e3dd2c550d
大阪府,2024年度,就労継続支援Ｂ型,デザインのたまてばこ,一般社団法人ハートコンチェルト,大阪市,,9120005016285,14,4314,684400,3802,突合済み,corp_no+name,デザインのたまてばこ,大阪市住之江区,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,bd0fb8101352250a
大阪府,2024年度,就労継続支援Ｂ型,L's College おおさか,一般社団法人エル・チャレンジ,大阪市,,6120005015059,20,5462,984800,3747,未突合,unmatched,,,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,
大阪府,2024年度,就労継続支援Ｂ型,箕面市障害者雇用支援センター,箕面市障害者事業団,箕面市,,2120905004692,10,1404,249600,3586,突合済み,corp_no+name,箕面市障害者雇用支援センター,箕面市,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,3effb72418d26984
大阪府,2024年度,就労継続支援Ｂ型,やすらぎの家作業所,やすらぎの家,大阪市,,1120005012457,15,1255,226000,3553,突合済み,corp_no+name,やすらぎの家作業所,大阪市東住吉区,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,c3c8cb6b61cf3872
大阪府,2024年度,就労継続支援Ｂ型,心楽,株式会社イーストガーデン,大阪市,,2120001187954,20,1846,291965,3526,突合済み,corp_no+name,心楽,大阪市生野区,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,82104189068b9342
大阪府,2024年度,就労継続支援Ｂ型,就労継続支援B型事業所 あさひ,株式会社ヒューマンドリーム,高石市,,1120001137943,20,408,67981,3468,突合済み,corp_no+name,就労継続支援B型事業所あさひ,高石市,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,1490cb2c437d8520
大阪府,2024年度,就労継続支援Ｂ型,就労継続支援B型さに～,株式会社Sunny GROUP,泉佐野市,,8120101059750,8,6894,1002670,3214,未突合,unmatched,,,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,
大阪府,2024年度,就労継続支援Ｂ型,WiD,特定非営利活動法人WiD,豊中市,,5120905006141,20,3314,526054,3200,突合済み,corp_no+name,ＷｉＤ,豊中市,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,66ab07303b1d3df0
大阪府,2024年度,就労継続支援Ｂ型,障害者あきら作業所,NPO法人あきら,堺市,,3120105007677,10,2036,324750,3147,未突合,unmatched,,,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,
大阪府,2024年度,就労継続支援Ｂ型,ＺＥＲＯ,合同会社 Soul Station,枚方市,,7120003009144,20,843,131623,3134,突合済み,corp_no+name,ＺＥＲＯ,枚方市,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,2ada50a396c5d04e
大阪府,2024年度,就労継続支援Ｂ型,さくら作業所,特非）Cドリームの会,堺市,,5120305009301,20,16366,2075079,3082,突合済み,pref+city+name,さくら作業所,堺市中区,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,c77332dda4c8aece
大阪府,2024年度,就労継続支援Ｂ型,就労継続支援B型 すてっぷ東大阪,株式会社フルライフケア,東大阪市,,6140001084337,20,4114,585446,3012,突合済み,corp_no+name,就労継続支援B型すてっぷ東大阪,東大阪市,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,35e3060b770f7765
大阪府,2024年度,就労継続支援Ｂ型,ハートリー,社会福祉法人ねやのさと福祉会,寝屋川市,,5120005012775,10,262,34290,2858,未突合,unmatched,,,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,
大阪府,2024年度,就労継続支援Ｂ型,ぴあんぴあーの,こころのいしずえ,大阪市,,8120005022631,20,2124,213768,2024,突合済み,corp_no+name,ぴあんぴあーの,大阪市生野区,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,b297d6b855950004
大阪府,2024年度,就労継続支援Ｂ型,リトハウス堺,RETRIEVE HOUSE株式会社,堺市,,4120101054136,6,284,17075,1355,突合済み,corp_no+name,リトハウス堺,堺市堺区,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,c34c86347c1d3b89
大阪府,2024年度,就労継続支援Ｂ型,smile bridge,株式会社CONBRIDGE,大阪市,,3120001269727,10,0,0,0,突合済み,corp_no+name,ｓｍｉｌｅ　ｂｒｉｄｇｅ,大阪市淀川区,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,5d533a2f217058e0
大阪府,2024年度,就労継続支援Ｂ型,なでしこの里,株式会社Nozak,大阪市,,1120001252602,20,0,0,0,突合済み,corp_no+name,なでしこの里,大阪市東住吉区,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,70088aba92eed6ed
大阪府,2024年度,就労継続支援Ｂ型,就労継続支援B型 生活介護きなこ,株式会社清水商店,堺市,,4120101024238,10,0,0,0,未突合,unmatched,,,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,
大阪府,2024年度,就労継続支援Ｂ型,B型就労支援事業所ルモンテ,特定非営利活動法人RISE,堺市,,5120105009688,20,0,0,0,突合済み,corp_no+name,B型就労支援事業所ルモンテ,堺市西区,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,819e13ea81dfa7e9
大阪府,2024年度,就労継続支援Ｂ型,テン・テラス,株式会社えむ・すくえあ,堺市,,5120101070677,20,0,0,0,未突合,unmatched,,,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,
大阪府,2024年度,就労継続支援Ｂ型,Bamboo,特定非営利活動法人砂屋本店,豊中市,,7120905006321,10,0,0,0,未突合,unmatched,,,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,
大阪府,2024年度,就労継続支援Ｂ型,就労継続支援B型 みやび,合同会社サライ,池田市,,3120903004041,10,94,0,0,未突合,unmatched,,,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,
大阪府,2024年度,就労継続支援Ｂ型,多機能型事業所aiwaen,株式会社愛倭園,貝塚市,,4120101045993,10,0,0,0,突合済み,corp_no+name,多機能型事業所　aiwaen,貝塚市,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,ad0f3b6d1109ed31
大阪府,2024年度,就労継続支援Ｂ型,就労継続支援Ｂ型事業所 Ｓ．Ｔ,Ｓ．Ｔ 株式会社,茨木市,,2120101061778,20,0,0,0,未突合,unmatched,,,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,
大阪府,2024年度,就労継続支援Ｂ型,self-A・ルミエール,株式会社 エスポワール,大東市,,5122001028053,10,0,0,0,突合済み,corp_no+name,self-A・ルミエール,大東市,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,189020c43592d569
大阪府,2024年度,就労継続支援Ｂ型,ワークステーションりんく,株式会社 絆ＣＯＮＮＥＣＴ,和泉市,,3120101064409,14,0,0,0,突合済み,corp_no+name,ワークステーション　りんく,和泉市,https://www.pref.osaka.lg.jp/o090060/keikakusuishin/jyusan/kouchinjisseki.html,0f9fe7a39ea9b2ef
岡山県,2024年度,就労継続支援Ａ型,オールスターズ！福田,,倉敷市,3310201953,,10,134,26152693,195169,突合済み,office_no,Ｐ．Ｐ．Ｐ．オールスターズ！福田,倉敷市,https://www.pref.okayama.jp/page/detail-15576.html,33412ec92e575ce1
岡山県,2024年度,就労継続支援Ａ型,P.P.P.オールスターズ!浦田,,倉敷市,3310201219,,20,234,38352906,163901,突合済み,office_no,Ｐ．Ｐ．Ｐ．オールスターズ！浦田,倉敷市,https://www.pref.okayama.jp/page/detail-15576.html,2a5e1608c9dc7da3
岡山県,2024年度,就労継続支援Ａ型,スタート・ワーキング・サポート,,美作市,3311500098,,40,514,77627560,151026,突合済み,office_no,スタート・ワーキング・サポート,美作市,https://www.pref.okayama.jp/page/detail-15576.html,25fd7ee49c717768
岡山県,2024年度,就労継続支援Ａ型,アクレス早島,,倉敷市,3310201664,,20,200,29536353,147682,突合済み,office_no,アクレス早島,倉敷市,https://www.pref.okayama.jp/page/detail-15576.html,d59f5d505d1ce1d7
岡山県,2024年度,就労継続支援Ａ型,P.P.P.オールスターズ！水島,,倉敷市,3310201268,,10,97,13815395,142427,突合済み,office_no,Ｐ．Ｐ．Ｐ．オールスターズ！水島,倉敷市,https://www.pref.okayama.jp/page/detail-15576.html,32b5f00a5d6f83b9
岡山県,2024年度,就労継続支援Ａ型,岡山ハーモニー,,吉備中央町,3313900197,,20,261,31580062,120996,突合済み,office_no,岡山ハーモニー,加賀郡吉備中央町,https://www.pref.okayama.jp/page/detail-15576.html,807b3aad3503ea25
岡山県,2024年度,就労継続支援Ａ型,吉備の里チャレンジ,,吉備中央町,3313900106,,20,228,27526496,120730,突合済み,office_no,吉備の里チャレンジ,加賀郡吉備中央町,https://www.pref.okayama.jp/page/detail-15576.html,db1a4ad8e60b97f2
岡山県,2024年度,就労継続支援Ａ型,ももっ子くめなん,,久米南町,3313800207,,20,145,17384230,119891,突合済み,office_no,ももっ子くめなんＡ,久米郡久米南町,https://www.pref.okayama.jp/page/detail-15576.html,c3289a2aaf1362f8
岡山県,2024年度,就労継続支援Ａ型,トラストワークスＡ型事業所,,津山市,3310300870,,20,167,19872277,118996,突合済み,office_no,トラストワークス　A型事業所,津山市,https://www.pref.okayama.jp/page/detail-15576.html,7725ad1ea27b84cb
岡山県,2024年度,就労継続支援Ａ型,デイセンターまにわ,,真庭市,3311400158,,10,48,5682929,118394,突合済み,office_no,デイセンターまにわ,真庭市,https://www.pref.okayama.jp/page/detail-15576.html,cf34f3f5a05b25e9
岡山県,2024年度,就労継続支援Ａ型,手作り工房まこと,,倉敷市,3310202217,,20,400,44802492,112006,突合済み,office_no,手作り工房まこと,倉敷市,https://www.pref.okayama.jp/page/detail-15576.html,7b696933e0849866
岡山県,2024年度,就労継続支援Ａ型,クッキーハウス,,倉敷市,3310202274,,10,37,4111390,111119,突合済み,office_no,クッキーハウス,倉敷市,https://www.pref.okayama.jp/page/detail-15576.html,2477939ee183ba9a
岡山県,2024年度,就労継続支援Ａ型,すまいる,,浅口市,3311600179,,10,82,8953635,109191,突合済み,office_no,すまいる,浅口市,https://www.pref.okayama.jp/page/detail-15576.html,6a0aa6c06de220d1
岡山県,2024年度,就労継続支援Ａ型,みずほ中庄事業所,,倉敷市,3310202878,,20,249,26922882,108124,突合済み,office_no+name,みずほ中庄事業所,倉敷市,https://www.pref.okayama.jp/page/detail-15576.html,214c7da7115c8e2e
岡山県,2024年度,就労継続支援Ａ型,ハーモニー,,倉敷市,3310202001,,20,189,20170478,106722,突合済み,office_no,ハーモニー,倉敷市,https://www.pref.okayama.jp/page/detail-15576.html,975d834102c0647b
岡山県,2024年度,就労継続支援Ａ型,ドリーム・プラネットあかいわ,,赤磐市,3311300168,,10,101,10562623,104580,突合済み,office_no,ドリーム・プラネット　あかいわ,赤磐市,https://www.pref.okayama.jp/page/detail-15576.html,2057f5b77a097da0
岡山県,2024年度,就労継続支援Ａ型,瀬戸内工房,,瀬戸内市,3311200194,,10,92,9222225,100242,突合済み,office_no,瀬戸内工房,瀬戸内市,https://www.pref.okayama.jp/page/detail-15576.html,f832416821872f88
岡山県,2024年度,就労継続支援Ａ型,レインボーハウス,,備前市,3311100246,,20,268,26142128,97545,突合済み,office_no,レインボーハウス,備前市,https://www.pref.okayama.jp/page/detail-15576.html,834a206fdc2036c6
岡山県,2024年度,就労継続支援Ａ型,ももたろうファーム,,瀬戸内市,3311200152,,20,274,26563641,96948,突合済み,office_no,ももたろうファーム,瀬戸内市,https://www.pref.okayama.jp/page/detail-15576.html,68a66e251e5c0485
岡山県,2024年度,就労継続支援Ａ型,社会就労センター ワ－クスみのり,,津山市,3310300581,,20,220,21317783,96899,突合済み,office_no,社会就労センターワークスみのり,津山市,https://www.pref.okayama.jp/page/detail-15576.html,acd4f5949c9e82fb
岡山県,2024年度,就労継続支援Ａ型,ヴィレッジ興産,,笠岡市,3310500305,,10,104,10044404,96581,突合済み,office_no,ヴィレッジ興産,笠岡市,https://www.pref.okayama.jp/page/detail-15576.html,18df709b762b4ce8
岡山県,2024年度,就労継続支援Ａ型,マヤファーム,,和気町,3312300175,,20,202,19392192,96001,突合済み,office_no,マヤファーム,和気郡和気町,https://www.pref.okayama.jp/page/detail-15576.html,6108bfca01ecbd20
岡山県,2024年度,就労継続支援Ａ型,ワークハウス住倉・服部,,倉敷市,3310202779,,10,111,10408426,93770,突合済み,office_no,ワークハウス住倉・服部,倉敷市,https://www.pref.okayama.jp/page/detail-15576.html,b1522aa91fc3480e
岡山県,2024年度,就労継続支援Ａ型,リーフ,,倉敷市,3310203579,,20,179,16723511,93427,突合済み,office_no,リーフ,倉敷市,https://www.pref.okayama.jp/page/detail-15576.html,3722b0ba4f0c8992
岡山県,2024年度,就労継続支援Ａ型,やまなみ,,高梁市,3310900232,,20,344,32016045,93070,突合済み,office_no,やまなみ,高梁市,https://www.pref.okayama.jp/page/detail-15576.html,596524750192e3ed
岡山県,2024年度,就労継続支援Ａ型,娜の虹,,玉野市,3310400381,,20,181,16571546,91556,突合済み,office_no,娜の虹,玉野市,https://www.pref.okayama.jp/page/detail-15576.html,4c22e491c83491a4
岡山県,2024年度,就労継続支援Ａ型,アグリ．エカロー・虹,,倉敷市,3310201821,,20,288,26113387,90671,突合済み,office_no,アグリ．エカロー・虹,倉敷市,https://www.pref.okayama.jp/page/detail-15576.html,5bacd434585888de
岡山県,2024年度,就労継続支援Ａ型,しんくら,,倉敷市,3310202308,,20,231,20909086,90516,突合済み,office_no,しんくら,倉敷市,https://www.pref.okayama.jp/page/detail-15576.html,6eb3a7d9f86b4f14
岡山県,2024年度,就労継続支援Ａ型,UMECドリーム,,総社市,3310800424,,20,635,56999008,89762,突合済み,office_no,ＵＭＥＣドリーム,総社市,https://www.pref.okayama.jp/page/detail-15576.html,53c0c6b797cde5c8
岡山県,2024年度,就労継続支援Ａ型,アグリ．エカロー・星,,総社市,3310800333,,20,231,20577394,89080,突合済み,office_no,アグリ．エカロー・星,総社市,https://www.pref.okayama.jp/page/detail-15576.html,195f7d9da722ae94
