都道府県,分類,資料上の表記,資料上の事業所名,製品・サービスの内容,事業所番号,突合できたか,突合方法,突合先の事業所名,突合先の市区町村,出所,資料名,出典,内部ID
北海道,農業,農業,わっずファーム,,,未突合,ambiguous,,,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,
北海道,農業,農業,わーく・ひまわり,,0110502036,突合済み,pref+city+name,わーく・ひまわり,札幌市豊平区,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,8520dc27e5a382ef
北海道,農業,農業,アグリーン妹背牛,,0117400473,突合済み,pref+city+name,アグリーン妹背牛,雨竜郡妹背牛町,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,31a111a78ab795cb
北海道,農業,農業,アップル,,0111200630,突合済み,pref+city+name,アップル,恵庭市,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,c552f5377fda1552
北海道,農業,農業,アルバ小樽,,0112001284,突合済み,pref+city+name,アルバ小樽,小樽市,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,5f016a9d626e569c
北海道,農業,農業,オホーツクきのこの里,,0115300105,突合済み,pref+city+name,オホーツクきのこの里,網走市,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,d2ce43ed4e95eaab
北海道,農業,農業,ココスマイル,,,未突合,unmatched,,,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,
北海道,農業,農業,コムズファーム,,0117600403,突合済み,pref+city+name,コムズファーム,石狩市,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,83b9db225deb0d2e
北海道,農業,農業,サポートセンターユリーカ,,0111100657,突合済み,pref+city+name,サポートセンターユリーカ,千歳市,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,ba23ec36aab41bdd
北海道,農業,農業,シッポファーレ！,,0114101215,突合済み,pref+city+name,シッポファーレ！,釧路市,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,d7299f6b56e2729c
北海道,農業,農業,ジェニアル空知,,0116100504,突合済み,pref+city+name,ジェニアル空知,美唄市,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,2c1c8394582bffaf
北海道,農業,農業,ジョブタス旭川大雪事業所,,,未突合,unmatched,,,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,
北海道,農業,農業,ジョブタス砂川事業所,,0117100735,突合済み,pref+city+name,ジョブタス砂川事業所,砂川市,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,96d6fbe3658c2014
北海道,農業,農業,ジョブハウス勇気,,0111401766,突合済み,pref+city+name,ジョブハウス勇気,函館市,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,7f74df3805c54a78
北海道,農業,農業,ジョブロジック新さっぽろ,,0110800117,突合済み,pref+city+name,ジョブロジック新さっぽろ,札幌市厚別区,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,692ef3d1b82a1aa9
北海道,農業,農業,スリーエフ,,0112908843,突合済み,pref+city+name,スリーエフ,旭川市,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,48210d0eb9d1197f
北海道,農業,農業,セルプ フロイデ,,0112907159,突合済み,pref+city+name,セルプ　フロイデ,旭川市,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,6b1ca5895d612392
北海道,農業,農業,セルプ 豊里,,0112906268,突合済み,pref+city+name,セルプ　豊里,旭川市,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,98f5caf1b82e0fff
北海道,農業,農業,トラヴァイユ・それいゆ,,0110300407,突合済み,pref+city+name,トラヴァイユ・それいゆ,札幌市東区,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,dfa180b11abd9542
北海道,農業,農業,ノウフクベース当別,,,未突合,unmatched,,,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,
北海道,農業,農業,ノウフクベース当別,,,未突合,unmatched,,,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,
北海道,農業,農業,ハートステーション網走,,0115300709,突合済み,pref+city+name,ハートステーション網走,網走市,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,a7a3355c91dbcb67
北海道,農業,農業,ビーアライブ,,,未突合,unmatched,,,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,
北海道,農業,農業,フロンティア登別,,0113500623,突合済み,pref+city+name,フロンティア登別,登別市,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,c985c7e96f6c54fd
北海道,農業,農業,マルハチ急行(株)福祉事業部サークルエイト,,,未突合,unmatched,,,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,
北海道,農業,農業,ラインズ手稲,,0110901212,突合済み,pref+city+name,ラインズ手稲,札幌市手稲区,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,94549d8ca1724a89
北海道,農業,農業,ラインズ白石,,0110404423,突合済み,pref+city+name,ラインズ白石,札幌市白石区,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,bf92dbc16e7e96e0
北海道,農業,農業,ラインズ麻生,,0110204351,突合済み,pref+city+name,ラインズ麻生,札幌市北区,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,7d94b331e1f38018
北海道,農業,農業,レガリス大通,,0110104528,突合済み,pref+city+name,レガリス大通,札幌市中央区,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,925ba3b4a4055f99
北海道,農業,農業,ワンダホープ,,0110404134,突合済み,pref+city+name,ワンダホープ,札幌市白石区,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,7064d1068f975f50
北海道,農業,農業,ワークサポートフレンズ,,0113100408,突合済み,pref+city+name,ワークサポート　フレンズ,上川郡比布町,公表データ,北海道 工賃実績（主な作業内容）,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,58776cadd8978db9
